relation_id,source_node_id,source_node_type,source_source_id,target_node_id,target_node_type,target_source_id,relation_type,description,target_citation,target_resolution,source_reference,candidate_confidence,review_status,reviewer_id
REL_01699,SHL_SONGBEN_0204,clause,SHSRC0033,CR_ZHUJIE_0189,commentary,SHSRC0055,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.91）。,註解傷寒論:p1773,citation_to_node_first_of_multiple,{},0.909,pending,
REL_01700,SHL_SONGBEN_0044,clause,SHSRC0033,CR_ZHUJIE_0372,commentary,SHSRC0055,commentary_support,成無己《註解傷寒論》對本條有注（對齊相似度0.69）。,註解傷寒論:p1775,citation_to_node_unique,{},0.686,pending,
REL_01701,SHL_SONGBEN_0001,clause,SHSRC0033,CR_TIAOBIAN_0001,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p40,citation_to_node_unique,{},1.0,pending,
REL_01702,SHL_SONGBEN_0002,clause,SHSRC0033,CR_TIAOBIAN_0002,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p43,citation_to_node_unique,{},1.0,pending,
REL_01703,SHL_SONGBEN_0012,clause,SHSRC0033,CR_TIAOBIAN_0003,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.93）。,傷寒論條辨:p51,citation_to_node_unique,{},0.933,pending,
REL_01704,SHL_SONGBEN_0019,clause,SHSRC0033,CR_TIAOBIAN_0004,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p75,citation_to_node_unique,{},1.0,pending,
REL_01705,SHL_SONGBEN_0017,clause,SHSRC0033,CR_TIAOBIAN_0005,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p78,citation_to_node_unique,{},0.9,pending,
REL_01706,SHL_SONGBEN_0007,clause,SHSRC0033,CR_TIAOBIAN_0006,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p85,citation_to_node_unique,{},0.903,pending,
REL_01707,SHL_SONGBEN_0008,clause,SHSRC0033,CR_TIAOBIAN_0007,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.91）。,傷寒論條辨:p89,citation_to_node_unique,{},0.914,pending,
REL_01708,SHL_SONGBEN_0009,clause,SHSRC0033,CR_TIAOBIAN_0008,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p92,citation_to_node_unique,{},1.0,pending,
REL_01709,SHL_SONGBEN_0117,clause,SHSRC0033,CR_TIAOBIAN_0009,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.99）。,傷寒論條辨:p98,citation_to_node_unique,{},0.988,pending,
REL_01710,SHL_SONGBEN_0013,clause,SHSRC0033,CR_TIAOBIAN_0010,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p103,citation_to_node_unique,{},0.903,pending,
REL_01711,SHL_SONGBEN_0095,clause,SHSRC0033,CR_TIAOBIAN_0011,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.96）。,傷寒論條辨:p107,citation_to_node_unique,{},0.962,pending,
REL_01712,SHL_SONGBEN_0024,clause,SHSRC0033,CR_TIAOBIAN_0012,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p110,citation_to_node_unique,{},1.0,pending,
REL_01713,SHL_SONGBEN_0042,clause,SHSRC0033,CR_TIAOBIAN_0013,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p114,citation_to_node_unique,{},1.0,pending,
REL_01714,SHL_SONGBEN_0044,clause,SHSRC0033,CR_TIAOBIAN_0014,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.89）。,傷寒論條辨:p116,citation_to_node_first_of_multiple,{},0.894,pending,
REL_01715,SHL_SONGBEN_0045,clause,SHSRC0033,CR_TIAOBIAN_0015,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p121,citation_to_node_unique,{},0.94,pending,
REL_01716,SHL_SONGBEN_0010,clause,SHSRC0033,CR_TIAOBIAN_0016,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p123,citation_to_node_unique,{},1.0,pending,
REL_01717,SHL_SONGBEN_0074,clause,SHSRC0033,CR_TIAOBIAN_0017,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p125,citation_to_node_unique,{},0.938,pending,
REL_01718,SHL_SONGBEN_0106,clause,SHSRC0033,CR_TIAOBIAN_0018,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.60）。,傷寒論條辨:p131,citation_to_node_unique,{},0.6,pending,
REL_01719,SHL_SONGBEN_0124,clause,SHSRC0033,CR_TIAOBIAN_0019,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.93）。,傷寒論條辨:p137,citation_to_node_unique,{},0.931,pending,
REL_01720,SHL_SONGBEN_0125,clause,SHSRC0033,CR_TIAOBIAN_0020,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p142,citation_to_node_unique,{},0.944,pending,
REL_01721,SHL_SONGBEN_0071,clause,SHSRC0033,CR_TIAOBIAN_0021,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.89）。,傷寒論條辨:p144,citation_to_node_unique,{},0.889,pending,
REL_01722,SHL_SONGBEN_0082,clause,SHSRC0033,CR_TIAOBIAN_0022,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.95）。,傷寒論條辨:p149,citation_to_node_unique,{},0.952,pending,
REL_01723,SHL_SONGBEN_0020,clause,SHSRC0033,CR_TIAOBIAN_0023,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p157,citation_to_node_unique,{},1.0,pending,
REL_01724,SHL_SONGBEN_0175,clause,SHSRC0033,CR_TIAOBIAN_0024,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.89）。,傷寒論條辨:p161,citation_to_node_unique,{},0.886,pending,
REL_01725,SHL_SONGBEN_0111,clause,SHSRC0033,CR_TIAOBIAN_0025,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.76）。,傷寒論條辨:p169,citation_to_node_unique,{},0.759,pending,
REL_01726,SHL_SONGBEN_0114,clause,SHSRC0033,CR_TIAOBIAN_0026,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.85）。,傷寒論條辨:p176,citation_to_node_unique,{},0.851,pending,
REL_01727,SHL_SONGBEN_0110,clause,SHSRC0033,CR_TIAOBIAN_0027,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.74）。,傷寒論條辨:p180,citation_to_node_unique,{},0.741,pending,
REL_01728,SHL_SONGBEN_0120,clause,SHSRC0033,CR_TIAOBIAN_0028,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.69）。,傷寒論條辨:p189,citation_to_node_unique,{},0.688,pending,
REL_01729,SHL_SONGBEN_0121,clause,SHSRC0033,CR_TIAOBIAN_0029,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p192,citation_to_node_unique,{},1.0,pending,
REL_01730,SHL_SONGBEN_0127,clause,SHSRC0033,CR_TIAOBIAN_0030,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.91）。,傷寒論條辨:p194,citation_to_node_unique,{},0.909,pending,
REL_01731,SHL_SONGBEN_0152,clause,SHSRC0033,CR_TIAOBIAN_0031,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.85）。,傷寒論條辨:p196,citation_to_node_unique,{},0.852,pending,
REL_01732,SHL_SONGBEN_0163,clause,SHSRC0033,CR_TIAOBIAN_0032,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.76）。,傷寒論條辨:p200,citation_to_node_unique,{},0.762,pending,
REL_01733,SHL_SONGBEN_0034,clause,SHSRC0033,CR_TIAOBIAN_0033,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p206,citation_to_node_unique,{},0.941,pending,
REL_01734,SHL_SONGBEN_0015,clause,SHSRC0033,CR_TIAOBIAN_0034,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p213,citation_to_node_unique,{},0.941,pending,
REL_01735,SHL_SONGBEN_0021,clause,SHSRC0033,CR_TIAOBIAN_0035,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.75）。,傷寒論條辨:p216,citation_to_node_unique,{},0.75,pending,
REL_01736,SHL_SONGBEN_0018,clause,SHSRC0033,CR_TIAOBIAN_0036,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p220,citation_to_node_unique,{},1.0,pending,
REL_01737,SHL_SONGBEN_0043,clause,SHSRC0033,CR_TIAOBIAN_0037,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.91）。,傷寒論條辨:p222,citation_to_node_unique,{},0.909,pending,
REL_01738,SHL_SONGBEN_0153,clause,SHSRC0033,CR_TIAOBIAN_0038,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p225,citation_to_node_unique,{},0.903,pending,
REL_01739,SHL_SONGBEN_0140,clause,SHSRC0033,CR_TIAOBIAN_0039,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.95）。,傷寒論條辨:p230,citation_to_node_unique,{},0.946,pending,
REL_01740,SHL_SONGBEN_0134,clause,SHSRC0033,CR_TIAOBIAN_0040,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.73）。,傷寒論條辨:p236,citation_to_node_unique,{},0.726,pending,
REL_01741,SHL_SONGBEN_0137,clause,SHSRC0033,CR_TIAOBIAN_0041,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.96）。,傷寒論條辨:p245,citation_to_node_unique,{},0.957,pending,
REL_01742,SHL_SONGBEN_0131,clause,SHSRC0033,CR_TIAOBIAN_0042,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.64）。,傷寒論條辨:p248,citation_to_node_unique,{},0.638,pending,
REL_01743,SHL_SONGBEN_0132,clause,SHSRC0033,CR_TIAOBIAN_0043,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p260,citation_to_node_unique,{},1.0,pending,
REL_01744,SHL_SONGBEN_0133,clause,SHSRC0033,CR_TIAOBIAN_0044,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.78）。,傷寒論條辨:p262,citation_to_node_unique,{},0.778,pending,
REL_01745,SHL_SONGBEN_0093,clause,SHSRC0033,CR_TIAOBIAN_0045,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.70）。,傷寒論條辨:p264,citation_to_node_unique,{},0.703,pending,
REL_01746,SHL_SONGBEN_0059,clause,SHSRC0033,CR_TIAOBIAN_0046,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p268,citation_to_node_unique,{},1.0,pending,
REL_01747,SHL_SONGBEN_0094,clause,SHSRC0033,CR_TIAOBIAN_0047,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.94）。,傷寒論條辨:p271,citation_to_node_unique,{},0.935,pending,
REL_01748,SHL_SONGBEN_0016,clause,SHSRC0033,CR_TIAOBIAN_0048,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.72）。,傷寒論條辨:p275,citation_to_node_unique,{},0.716,pending,
REL_01749,SHL_SONGBEN_0103,clause,SHSRC0033,CR_TIAOBIAN_0049,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p277,citation_to_node_unique,{},0.896,pending,
REL_01750,SHL_SONGBEN_0123,clause,SHSRC0033,CR_TIAOBIAN_0050,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p283,citation_to_node_unique,{},0.897,pending,
REL_01751,SHL_SONGBEN_0014,clause,SHSRC0033,CR_TIAOBIAN_0051,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p285,citation_to_node_unique,{},0.9,pending,
REL_01752,SHL_SONGBEN_0033,clause,SHSRC0033,CR_TIAOBIAN_0052,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p292,citation_to_node_unique,{},1.0,pending,
REL_01753,SHL_SONGBEN_0142,clause,SHSRC0033,CR_TIAOBIAN_0053,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.90）。,傷寒論條辨:p298,citation_to_node_unique,{},0.895,pending,
REL_01754,SHL_SONGBEN_0171,clause,SHSRC0033,CR_TIAOBIAN_0054,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.85）。,傷寒論條辨:p305,citation_to_node_unique,{},0.846,pending,
REL_01755,SHL_SONGBEN_0150,clause,SHSRC0033,CR_TIAOBIAN_0055,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.85）。,傷寒論條辨:p308,citation_to_node_unique,{},0.852,pending,
REL_01756,SHL_SONGBEN_0096,clause,SHSRC0033,CR_TIAOBIAN_0056,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.81）。,傷寒論條辨:p310,citation_to_node_unique,{},0.809,pending,
REL_01757,SHL_SONGBEN_0101,clause,SHSRC0033,CR_TIAOBIAN_0057,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.75）。,傷寒論條辨:p321,citation_to_node_unique,{},0.747,pending,
REL_01758,SHL_SONGBEN_0143,clause,SHSRC0033,CR_TIAOBIAN_0058,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.92）。,傷寒論條辨:p324,citation_to_node_unique,{},0.922,pending,
REL_01759,SHL_SONGBEN_0144,clause,SHSRC0033,CR_TIAOBIAN_0059,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p326,citation_to_node_unique,{},1.0,pending,
REL_01760,SHL_SONGBEN_0003,clause,SHSRC0033,CR_TIAOBIAN_0060,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.92）。,傷寒論條辨:p341,citation_to_node_unique,{},0.923,pending,
REL_01761,SHL_SONGBEN_0035,clause,SHSRC0033,CR_TIAOBIAN_0061,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p343,citation_to_node_unique,{},1.0,pending,
REL_01762,SHL_SONGBEN_0004,clause,SHSRC0033,CR_TIAOBIAN_0062,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.92）。,傷寒論條辨:p349,citation_to_node_unique,{},0.923,pending,
REL_01763,SHL_SONGBEN_0005,clause,SHSRC0033,CR_TIAOBIAN_0063,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p351,citation_to_node_unique,{},1.0,pending,
REL_01764,SHL_SONGBEN_0051,clause,SHSRC0033,CR_TIAOBIAN_0064,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p353,citation_to_node_unique,{},1.0,pending,
REL_01765,SHL_SONGBEN_0052,clause,SHSRC0033,CR_TIAOBIAN_0065,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p356,citation_to_node_unique,{},1.0,pending,
REL_01766,SHL_SONGBEN_0049,clause,SHSRC0033,CR_TIAOBIAN_0066,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.92）。,傷寒論條辨:p359,citation_to_node_unique,{},0.917,pending,
REL_01767,SHL_SONGBEN_0057,clause,SHSRC0033,CR_TIAOBIAN_0067,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.88）。,傷寒論條辨:p362,citation_to_node_unique,{},0.884,pending,
REL_01768,SHL_SONGBEN_0072,clause,SHSRC0033,CR_TIAOBIAN_0068,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p365,citation_to_node_unique,{},1.0,pending,
REL_01769,SHL_SONGBEN_0073,clause,SHSRC0033,CR_TIAOBIAN_0069,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p368,citation_to_node_unique,{},1.0,pending,
REL_01770,SHL_SONGBEN_0068,clause,SHSRC0033,CR_TIAOBIAN_0070,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p380,citation_to_node_unique,{},1.0,pending,
REL_01771,SHL_SONGBEN_0070,clause,SHSRC0033,CR_TIAOBIAN_0071,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p386,citation_to_node_unique,{},1.0,pending,
REL_01772,SHL_SONGBEN_0062,clause,SHSRC0033,CR_TIAOBIAN_0072,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p388,citation_to_node_unique,{},1.0,pending,
REL_01773,SHL_SONGBEN_0063,clause,SHSRC0033,CR_TIAOBIAN_0073,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.97）。,傷寒論條辨:p394,citation_to_node_unique,{},0.966,pending,
REL_01774,SHL_SONGBEN_0064,clause,SHSRC0033,CR_TIAOBIAN_0074,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p401,citation_to_node_unique,{},1.0,pending,
REL_01775,SHL_SONGBEN_0065,clause,SHSRC0033,CR_TIAOBIAN_0075,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度1.00）。,傷寒論條辨:p405,citation_to_node_unique,{},1.0,pending,
REL_01776,SHL_SONGBEN_0066,clause,SHSRC0033,CR_TIAOBIAN_0076,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.84）。,傷寒論條辨:p411,citation_to_node_unique,{},0.842,pending,
REL_01777,SHL_SONGBEN_0158,clause,SHSRC0033,CR_TIAOBIAN_0077,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.89）。,傷寒論條辨:p415,citation_to_node_unique,{},0.885,pending,
REL_01778,SHL_SONGBEN_0159,clause,SHSRC0033,CR_TIAOBIAN_0078,commentary,SHSRC0036,commentary_support,方有執《傷寒論條辨》對本條有注（對齊相似度0.95）。,傷寒論條辨:p423,citation_to_node_unique,{},0.947,pending,
