variant_id,source_id,clause_id,base_version,variant_version,variant_book,base_text,variant_text,similarity,notable_differences,candidate_confidence,candidate_source_level,manual_status,review_status,reviewer_id,source_resolution
VR_QIANJINYI_0399,SHSRC0034,SHL_SONGBEN_0029,songben,qianjinyi,傷寒論_千金翼方版,傷寒，脈浮，自汗出，小便數，心煩，微惡寒，腳攣急，反與桂枝欲攻其表，此誤也。得之便厥，咽中乾，煩躁吐逆者，作甘草乾薑湯與之，以復其陽。若厥愈足溫者，更作芍藥甘草湯與之，其腳即伸。若胃氣不和，譫語者，少與調胃承氣湯。若重發汗，復加燒針者，四逆湯主之。,傷寒，脈浮，自汗出，小便數，頗復微惡寒，而腳攣急。反與桂枝欲攻其表，得之便厥，咽乾，煩躁吐逆，當作甘草乾薑湯，以復其陽；厥愈足溫，更作芍藥甘草湯與之，其腳即伸；而胃氣不和，可與承氣湯。重發汗，復加燒針者，四逆湯主之。,0.743,"[""宋本獨有用字：中也少心此若語誤調譫"", ""傷寒論_千金翼方版獨有用字：可當而頗；""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0400,SHSRC0034,SHL_SONGBEN_0035,songben,qianjinyi,傷寒論_千金翼方版,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯主之。,太陽病，頭痛發熱，身體疼，腰痛，骨節疼，惡風，無汗而喘，麻黃湯主之。,0.824,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：體""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0401,SHSRC0034,SHL_SONGBEN_0036,songben,qianjinyi,傷寒論_千金翼方版,太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。,太陽與陽明合病，喘而胸滿，不可下也，宜麻黃湯。,0.833,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：也""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0402,SHSRC0034,SHL_SONGBEN_0039,songben,qianjinyi,傷寒論_千金翼方版,傷寒脈浮緩，身不疼，但重，乍有輕時，無少陰證者，大青龍湯發之。,傷寒，脈浮緩，其身不疼，但重，乍有輕時，無少陰證者，可與大青龍湯發之（用上方）,0.815,"[""宋本獨有用字：。"", ""傷寒論_千金翼方版獨有用字：上其可方用與（）""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0403,SHSRC0034,SHL_SONGBEN_0040,songben,qianjinyi,傷寒論_千金翼方版,傷寒表不解，心下有水氣，乾嘔，發熱而欬，或渴，或利，或噎，或小便不利，少腹滿，或喘者，小青龍湯主之。,傷寒表不解，心下有水氣，咳而發熱，或渴，或利，或噎，或小便不利，少腹滿，或喘者，小青龍湯主之，方：麻黃（去節，三兩）　芍藥　細辛　乾薑　甘草（炙）　桂枝（各三兩）　五味子　半夏（各半升，洗）,0.621,"[""宋本獨有用字：。嘔欬"", ""傷寒論_千金翼方版獨有用字：　三五兩升半去各味咳夏子方枝桂洗炙甘節細芍草薑藥辛麻黃（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0404,SHSRC0034,SHL_SONGBEN_0041,songben,qianjinyi,傷寒論_千金翼方版,傷寒心下有水氣，欬而微喘，發熱不渴。服湯已，渴者，此寒去欲解也。小青龍湯主之。,傷寒，心下有水氣，咳而微喘，發熱不渴，服湯已而渴者，此為寒去為欲解，小青龍湯主之（用上方）。,0.716,"[""宋本獨有用字：也欬"", ""傷寒論_千金翼方版獨有用字：上咳方為用（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0405,SHSRC0034,SHL_SONGBEN_0042,songben,qianjinyi,傷寒論_千金翼方版,太陽病，外證未解，脈浮弱者，當以汗解，宜桂枝湯。,太陽病，外證未解，其脈浮弱，當以汗解，宜桂枝湯。,0.833,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：其""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0406,SHSRC0034,SHL_SONGBEN_0044,songben,qianjinyi,傷寒論_千金翼方版,太陽病，外證未解，不可下也，下之為逆。欲解外者，宜桂枝湯。,太陽病，有外證未解，不可下之，下之為逆，解外宜桂枝湯。,0.714,"[""宋本獨有用字：也欲者"", ""傷寒論_千金翼方版獨有用字：有""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0407,SHSRC0034,SHL_SONGBEN_0045,songben,qianjinyi,傷寒論_千金翼方版,太陽病，先發汗不解，而復下之，脈浮者不愈。浮為在外，而反下之，故令不愈。今脈浮，故在外，當須解外則愈，宜桂枝湯。,太陽病，先發汗，不解，而下之，其脈浮，不愈。浮為在外，而反下之。故令不愈，今脈浮，故在外，當解其外則愈，宜桂枝湯。,0.81,"[""宋本獨有用字：復者須"", ""傷寒論_千金翼方版獨有用字：其""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0408,SHSRC0034,SHL_SONGBEN_0046,songben,qianjinyi,傷寒論_千金翼方版,太陽病，脈浮緊，無汗，發熱，身疼痛，八九日不解，表證仍在，此當發其汗。服藥已微除，其人發煩目瞑，劇者必衄，衄乃解。所以然者，陽氣重故也，麻黃湯主之。,太陽病，脈浮緊，無汗而發熱，其身疼痛，八九日不解，其表證仍在，此當發其汗。服藥微除，其人發煩，目瞑，增劇者必衄，衄乃解，所以然者，陽氣重故也。宜麻黃湯。,0.831,"[""宋本獨有用字：主之已"", ""傷寒論_千金翼方版獨有用字：增宜而""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0409,SHSRC0034,SHL_SONGBEN_0049,songben,qianjinyi,傷寒論_千金翼方版,脈浮數者，法當汗出而愈。若下之，身重心悸者，不可發汗，當自汗出乃解。所以然者，尺中脈微，此裏虛。須表裏實，津液自和，便自汗出愈。,脈浮數，法當汗出而愈，而下之，則身體重，心悸者，不可發其汗，當自汗出而解，所以然者，尺中脈微，此裡虛，須表裡實，津液自和，自汗出愈。,0.688,"[""宋本獨有用字：乃便若裏"", ""傷寒論_千金翼方版獨有用字：其則裡體""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0410,SHSRC0034,SHL_SONGBEN_0052,songben,qianjinyi,傷寒論_千金翼方版,脈浮而數者，可發汗，宜麻黃湯。,脈浮熱數者，可發其汗，宜麻黃湯。,0.696,"[""宋本獨有用字：而"", ""傷寒論_千金翼方版獨有用字：其熱""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0411,SHSRC0034,SHL_SONGBEN_0053,songben,qianjinyi,傷寒論_千金翼方版,病常自汗出者，此為榮氣和，榮氣和者，外不諧，以衛氣不共榮氣諧和故爾。以榮行脈中，衛行脈外，復發其汗，榮衛和則愈，宜桂枝湯。,病常自汗出，此為榮氣和，衛氣不和故也，榮行脈中，衛行脈外，復發其汗，衛和則愈，宜桂枝湯。,0.7,"[""宋本獨有用字：以共爾者諧"", ""傷寒論_千金翼方版獨有用字：也""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0412,SHSRC0034,SHL_SONGBEN_0054,songben,qianjinyi,傷寒論_千金翼方版,病人藏無他病，時發熱、自汗出而不愈者，此衛氣不和也。先其時發汗則愈，宜桂枝湯。,病患臟無他病，時發熱，自汗出而不愈，此衛氣不和也，先其時發汗愈，宜桂枝湯。,0.8,"[""宋本獨有用字：、人則者藏"", ""傷寒論_千金翼方版獨有用字：患臟""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0413,SHSRC0034,SHL_SONGBEN_0055,songben,qianjinyi,傷寒論_千金翼方版,傷寒脈浮緊，不發汗，因致衄者，麻黃湯主之。,傷寒，脈浮緊，不發其汗，因致衄，宜麻黃湯。,0.71,"[""宋本獨有用字：主之者"", ""傷寒論_千金翼方版獨有用字：其宜""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0414,SHSRC0034,SHL_SONGBEN_0056,songben,qianjinyi,傷寒論_千金翼方版,傷寒不大便六七日，頭痛有熱者，與承氣湯；其小便清者，知不在裏，仍在表也，當須發汗，若頭痛者，必衄，宜桂枝湯。,傷寒，不大便六七日，頭痛有熱，與承氣湯；其大便反青，此為不在裡故在表也，當發其汗，頭痛者必衄，宜桂枝湯。,0.634,"[""宋本獨有用字：仍小清知若裏須"", ""傷寒論_千金翼方版獨有用字：反故此為裡青""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0415,SHSRC0034,SHL_SONGBEN_0057,songben,qianjinyi,傷寒論_千金翼方版,傷寒發汗已解，半日許復煩，脈浮數者，可更發汗，宜桂枝湯。,傷寒，發汗已解，半日許復煩，其脈浮數，可復發其汗，宜桂枝湯。,0.727,"[""宋本獨有用字：更者"", ""傷寒論_千金翼方版獨有用字：其""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0416,SHSRC0034,SHL_SONGBEN_0058,songben,qianjinyi,傷寒論_千金翼方版,凡病，若發汗，若吐，若下，若亡血，亡津液，陰陽自和者，必自愈。,凡病，若發汗、若吐、若下、若亡血，無津液，而陰陽自和者，必自愈。,0.844,"[""傷寒論_千金翼方版獨有用字：、無而""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0417,SHSRC0034,SHL_SONGBEN_0064,songben,qianjinyi,傷寒論_千金翼方版,發汗過多，其人叉手自冒心，心下悸，欲得按者，桂枝甘草湯主之。,發汗過多以後，其人叉手自冒心，心下悸，而欲得按之，桂枝甘草湯主之。方：桂枝（四兩）　甘草（二兩，炙）,0.678,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：　二以兩四後方炙而（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0418,SHSRC0034,SHL_SONGBEN_0065,songben,qianjinyi,傷寒論_千金翼方版,發汗後，其人臍下悸者，欲作奔豚，茯苓桂枝甘草大棗湯主之。,發汗後，其人臍下悸，欲作奔豚，茯苓桂枝甘草大棗湯主之。方：茯苓（半斤）　桂枝（四兩）　甘草（一兩，炙）　大棗（十五枚，擘）,0.689,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：　一五兩十半四擘斤方枚炙（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0419,SHSRC0034,SHL_SONGBEN_0070,songben,qianjinyi,傷寒論_千金翼方版,發汗後惡寒者，虛故也。不惡寒但熱者，實也。當和胃氣，與調胃承氣湯。,發汗後，惡寒者，虛故也；不惡寒，但熱者，實也，當和其胃氣，宜小承氣湯。,0.8,"[""宋本獨有用字：與調"", ""傷寒論_千金翼方版獨有用字：其宜小；""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0420,SHSRC0034,SHL_SONGBEN_0074,songben,qianjinyi,傷寒論_千金翼方版,中風發熱，六七日不解而煩，有表裏證，渴欲飲水，水入則吐者，名曰水逆，五苓散主之。,中風發熱，六七日不解而煩，有表裡證，渴欲飲水，水入而吐，此為水逆，五苓散主之（方見結胸悶中。）,0.696,"[""宋本獨有用字：則名曰者裏"", ""傷寒論_千金翼方版獨有用字：悶方此為結胸裡見（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0421,SHSRC0034,SHL_SONGBEN_0080,songben,qianjinyi,傷寒論_千金翼方版,傷寒，醫以丸藥大下之，身熱不去，微煩者，梔子乾薑湯主之。,傷寒，醫以丸藥大下後，身熱不去，微煩，梔子乾薑湯主之。方：梔子（十四枚，擘）　乾薑（二兩）,0.692,"[""宋本獨有用字：者"", ""傷寒論_千金翼方版獨有用字：　二兩十四後擘方枚（）：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0422,SHSRC0034,SHL_SONGBEN_0082,songben,qianjinyi,傷寒論_千金翼方版,太陽病發汗，汗出不解，其人仍發熱，心下悸，頭眩，身瞤動，振振欲擗地者，真武湯主之。,太陽病，發其汗而不解，其人發熱，心下悸，頭眩，身　而動，振振欲擗地者，玄武湯主之。（方見少陰門。）,0.647,"[""宋本獨有用字：仍出真瞤"", ""傷寒論_千金翼方版獨有用字：　少方玄而見門陰（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0423,SHSRC0034,SHL_SONGBEN_0088,songben,qianjinyi,傷寒論_千金翼方版,汗家，重發汗，必恍惚心亂，小便已陰疼，與禹餘糧丸。,汗家，重發其汗，必恍惚心亂，小便已陰疼。,0.765,"[""宋本獨有用字：丸禹糧與餘"", ""傷寒論_千金翼方版獨有用字：其""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0424,SHSRC0034,SHL_SONGBEN_0092,songben,qianjinyi,傷寒論_千金翼方版,病發熱，頭痛，脈反沉，若不差，身體疼痛，當救其裏，宜四逆湯。,師曰：病發熱頭痛，脈反沉，若不瘥，身體更疼痛，當救其裡，宜溫藥四逆湯。,0.653,"[""宋本獨有用字：差裏"", ""傷寒論_千金翼方版獨有用字：師曰更溫瘥藥裡：""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0425,SHSRC0034,SHL_SONGBEN_0093,songben,qianjinyi,傷寒論_千金翼方版,太陽病，先下而不愈，因復發汗，以此表裏俱虛，其人因致冒。冒家汗出自愈。所以然者，汗出表和故也。裏未和，然後復下之。,太陽病，先下而不愈，因復發其汗，表裡俱虛，其人因冒，冒家當汗出自愈，所以然者，汗出表和故也，表和故下之。,0.69,"[""宋本獨有用字：後未此致裏"", ""傷寒論_千金翼方版獨有用字：當裡""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0426,SHSRC0034,SHL_SONGBEN_0095,songben,qianjinyi,傷寒論_千金翼方版,太陽病，發熱汗出者，此為榮弱衛強，故使汗出。欲救邪風者，宜桂枝湯。,太陽病，發熱汗出，此為榮弱衛強，故使汗出，以救邪風，桂枝湯主之。,0.735,"[""宋本獨有用字：宜欲者"", ""傷寒論_千金翼方版獨有用字：主之以""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0427,SHSRC0034,SHL_SONGBEN_0096,songben,qianjinyi,傷寒論_千金翼方版,傷寒五六日，中風，往來寒熱，胸脇苦滿，嘿嘿不欲飲食，心煩喜嘔。或胸中煩而不嘔，或渴，或腹中痛，或脇下痞鞕，或心下悸、小便不利，或不渴、身有微熱，或欬者，小柴胡湯主之。,傷寒中風，有柴胡證，但見一證便是，不必悉具也。凡柴胡湯證而下之，柴胡證不罷，復與柴胡湯解者，必蒸蒸而振，卻發熱汗出而解。傷寒五六日，中風，往來寒熱，胸脅苦滿，嘿嘿不欲飲食，心煩喜嘔，或胸中煩而不嘔，或渴，或腹中痛，或脅下痞堅，或心下悸，小便不利，或不渴，外有微熱，或咳，小柴胡湯主之。,0.632,"[""宋本獨有用字：、欬脇身鞕"", ""傷寒論_千金翼方版獨有用字：一也但具凡出卻咳堅外復必悉振是汗發罷脅與蒸見解證""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0428,SHSRC0034,SHL_SONGBEN_0097,songben,qianjinyi,傷寒論_千金翼方版,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脇下，正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，藏府相連，其痛必下，邪高痛下，故使嘔也，小柴胡湯主之。服柴胡湯已，渴者屬陽明，以法治之。,血弱氣盡，腠理開，邪氣因入，與正氣相搏，在於脅下，正邪分爭，往來寒熱，休作有時，嘿嘿不欲食飲，臟腑相連，其痛必下，邪高痛下，故使其嘔，小柴胡湯主之。服柴胡而渴者，此為屬陽明，以法治之。,0.778,"[""宋本獨有用字：也已府結脇藏"", ""傷寒論_千金翼方版獨有用字：在此為而脅腑臟""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0429,SHSRC0034,SHL_SONGBEN_0098,songben,qianjinyi,傷寒論_千金翼方版,得病六七日，脈遲浮弱，惡風寒，手足溫，醫二三下之，不能食而脇下滿痛，面目及身黃，頸項強，小便難者，與柴胡湯，後必下重。本渴飲水而嘔者，柴胡不中與也，食穀者噦。,得病六七日，脈遲浮弱，惡風寒，手足溫，醫再三下之，不能食，其人脅下滿痛，面目及身黃，頸項強，小便難，與柴胡湯，後必下重；本渴飲水而嘔，柴胡復不中與也，食穀者噦。,0.841,"[""宋本獨有用字：二脇"", ""傷寒論_千金翼方版獨有用字：人其再復脅；""]",silver,variant_text,,pending,,text_match
VR_QIANJINYI_0430,SHSRC0034,SHL_SONGBEN_0105,songben,qianjinyi,傷寒論_千金翼方版,傷寒十三日，過經，譫語者，以有熱也，當以湯下之。若小便利者，大便當鞕，而反下利，脈調和者，知醫以丸藥下之，非其治也。若自下利者，脈當微厥，今反和者，此為內實也，調胃承氣湯主之。,傷寒十三日，過經而譫語，內有熱也，當以湯下之。小便利者，大便當堅，而反利，其脈調和者，知醫以丸藥下之，非其治也，自利者，其脈當微厥。今反和者，此為內實，宜承氣湯。,0.719,"[""宋本獨有用字：主胃若鞕"", ""傷寒論_千金翼方版獨有用字：堅宜""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0431,SHSRC0034,SHL_SONGBEN_0106,songben,qianjinyi,傷寒論_千金翼方版,太陽病不解，熱結膀胱，其人如狂，血自下，下者愈。其外不解者，尚未可攻，當先解其外。外解已，但少腹急結者，乃可攻之，宜桃核承氣湯。,太陽病，不解，熱結膀胱，其人如狂，血自下，下者即愈。其外不解，尚未可攻，當先解其外。外解，少腹急結者，乃可攻之，宜桃核承氣湯。方桃仁（五十枚，去皮尖）　大黃（四兩）　桂枝（二兩）　甘草（二兩，炙）　芒硝（一兩）,0.706,"[""宋本獨有用字：但已"", ""傷寒論_千金翼方版獨有用字：　一二五仁兩十即去四大尖方枚枝桂炙甘皮硝芒草黃（）""]",bronze,variant_text,,pending,,text_match
VR_QIANJINYI_0432,SHSRC0034,SHL_SONGBEN_0107,songben,qianjinyi,傷寒論_千金翼方版,傷寒八九日，下之，胸滿煩驚，小便不利，譫語，一身盡重，不可轉側者，柴胡加龍骨牡蠣湯主之。,傷寒八九日，下之，胸滿煩驚，小便不利，譫語，一身不可轉側，柴胡加龍骨牡蠣湯主之，方：柴胡（四兩）　黃芩　人參　生薑（切）　龍骨　牡蠣（熬）　桂枝　茯苓　鉛丹（各一兩半）,0.667,"[""宋本獨有用字：。盡者重"", ""傷寒論_千金翼方版獨有用字：　丹人兩切半參各四方枝桂熬生芩苓茯薑鉛黃（）：""]",bronze,variant_text,,pending,,text_match
