clause_id,source_id,book_title,version,canonical_clause_no,chapter,six_channel,text_type,clause_layer,original_text,normalized_text,contains_formula,formula_names,formula_blocks,symptoms,negated_findings,pulse,disease_patterns,therapy_terms,contraindication_terms,mistreatment_terms,transformation_terms,prognosis_terms,herbs,time_course,collation_notes,logic_words,sha256,review_status,reviewer_id,source_resolution
SHL_SONGBEN_0357,SHSRC0033,傷寒論（宋本）,songben,357.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒六七日，大下後，寸脈沉而遲，手足厥逆，下部脈不至，喉咽不利，唾膿血，泄利不止者，為難治，麻黃升麻湯主之。,傷寒六七日，大下後，寸脈沉而遲，手足厥逆，下部脈不至，喉咽不利，唾膿血，泄利不止者，為難治，麻黃升麻湯主之。,True,"[""麻黃升麻湯""]","[{""formula_name"": ""麻黃升麻湯"", ""composition"": [{""herb"": ""麻黃"", ""dose_processing"": ""二兩半，去節""}, {""herb"": ""升麻"", ""dose_processing"": ""一兩一分""}, {""herb"": ""當歸"", ""dose_processing"": ""一兩一分""}, {""herb"": ""知母"", ""dose_processing"": ""十八株""}, {""herb"": ""黃芩"", ""dose_processing"": ""十八株""}, {""herb"": ""芍藥"", ""dose_processing"": ""六銖""}, {""herb"": ""天門冬"", ""dose_processing"": ""六銖，去心""}, {""herb"": ""桂枝"", ""dose_processing"": ""六銖，去皮""}, {""herb"": ""茯苓"", ""dose_processing"": ""六銖""}, {""herb"": ""甘草"", ""dose_processing"": ""六銖，炙""}, {""herb"": ""石膏"", ""dose_processing"": ""六銖，碎，綿裹""}, {""herb"": ""白朮"", ""dose_processing"": ""六銖""}, {""herb"": ""乾薑"", ""dose_processing"": ""六銖""}], ""preparation"": ""右十四味，以水一斗，先煮麻黃一兩沸，去上沫，內諸藥，煮取三升，去滓，"", ""administration"": ""分溫三服。相去如炊三斗米頃，令盡，汗出愈。"", ""post_notes"": [], ""raw_text"": ""**麻黃升麻湯方**\n\n麻黃<l>二兩半，去節</l>　升麻<l>一兩一分</l>　當歸<l>一兩一分</l>　知母<l>十八株</l>　黃芩<l>十八株</l>　萎蕤<l>十八銖</l><j>一作菖蒲</j>　芍藥<l>六銖</l>　天門冬<l>六銖，去心</l>　桂枝<l>六銖，去皮</l>　茯苓<l>六銖</l>　甘草<l>六銖，炙</l>　石膏<l>六銖，碎，綿裹</l>　白朮<l>六銖</l>　乾薑<l>六銖</l>\n\n右十四味，以水一斗，先煮麻黃一兩沸，去上沫，內諸藥，煮取三升，去滓，分溫三服。相去如炊三斗米頃，令盡，汗出愈。""}]","[""手足厥逆"", ""利不止""]",[],"[""沉"", ""不至"", ""沉遲""]","[""傷寒""]",[],[],"[""大下後""]","[""厥逆"", ""厥""]","[""難治""]","[""乾薑"", ""升麻"", ""天門冬"", ""桂枝"", ""甘草"", ""當歸"", ""白朮"", ""知母"", ""石膏"", ""芍藥"", ""茯苓"", ""麻黃"", ""黃芩""]","[""六七日""]",[],"[""主之""]",22ea80a1d1e634fdc0603db8df99f5ff099f9aa0cb8b8f835145366f677cb65e,pending,,text_match_multi
SHL_SONGBEN_0358,SHSRC0033,傷寒論（宋本）,songben,358.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒四五日，腹中痛，若轉氣下趣少腹者，此欲自利也。,傷寒四五日，腹中痛，若轉氣下趣少腹者，此欲自利也。,False,[],[],"[""腹中痛"", ""自利""]",[],[],"[""傷寒""]",[],[],[],[],[],[],"[""四五日""]",[],"[""若""]",26fbc113b92a4fd2d032078ce6854d261f54399f8312a01d397cdd99496d6806,pending,,text_match_multi
SHL_SONGBEN_0359,SHSRC0033,傷寒論（宋本）,songben,359.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒本自寒下，醫復吐下之，寒格，更逆吐下，若食入口即吐，乾薑黃芩黃連人參湯主之。,傷寒本自寒下，醫復吐下之，寒格，更逆吐下，若食入口即吐，乾薑黃芩黃連人參湯主之。,True,"[""乾薑黃芩黃連人參湯""]","[{""formula_name"": ""乾薑黃芩黃連人參湯"", ""composition"": [{""herb"": ""乾薑"", ""dose_processing"": """"}, {""herb"": ""黃芩"", ""dose_processing"": """"}, {""herb"": ""黃連"", ""dose_processing"": """"}, {""herb"": ""人參"", ""dose_processing"": ""各三兩""}], ""preparation"": ""右四味，以水六升，煮取二升，去滓，"", ""administration"": ""分溫再服。"", ""post_notes"": [], ""raw_text"": ""**乾薑黃芩黃連人參湯方**\n\n乾薑　黃芩　黃連　人參<l>各三兩</l>\n\n右四味，以水六升，煮取二升，去滓，分溫再服。""}]",[],[],[],"[""傷寒""]","[""下之""]",[],"[""下之""]",[],[],"[""乾薑"", ""人參"", ""黃芩"", ""黃連""]",[],[],"[""若"", ""主之""]",38ae56f30dff3eaf555adbb916953a1a349f78d7b8fa9574a6757718fb6b75d8,pending,,text_match_multi
SHL_SONGBEN_0360,SHSRC0033,傷寒論（宋本）,songben,360.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，有微熱而渴，脈弱者，今自愈。,下利，有微熱而渴，脈弱者，今自愈。,False,[],[],"[""下利"", ""微熱"", ""渴""]",[],"[""弱""]",[],[],[],[],[],"[""自愈""]",[],[],[],[],fcc875b66f891dff8580e71a3bdcdeb115cd64a4c3628565652d052fd82a57c5,pending,,text_match_multi
SHL_SONGBEN_0361,SHSRC0033,傷寒論（宋本）,songben,361.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利脈數，有微熱汗出，今自愈。設復緊，為未解。,下利脈數，有微熱汗出，今自愈。設復緊，為未解。,False,[],[],"[""下利"", ""微熱"", ""汗出""]",[],"[""數""]",[],[],[],[],[],"[""自愈""]",[],[],[],[],2f9a3862be466907704e74062ed5e7617631ade4035b5189e3403d838477e1d7,pending,,text_match_multi
SHL_SONGBEN_0362,SHSRC0033,傷寒論（宋本）,songben,362.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，手足厥冷，無脈者，灸之。不溫。若脈不還，反微喘者，死。少陰負趺陽者，為順也。,下利，手足厥冷，無脈者，灸之。不溫。若脈不還，反微喘者，死。少陰負趺陽者，為順也。,False,[],[],"[""下利"", ""手足厥冷"", ""反微喘""]",[],"[""不還""]",[],[],[],"[""灸之""]","[""厥""]","[""死""]",[],[],[],"[""若"", ""反""]",ca77a20e21bb9581bff18ac0bfe1f03f2679a24b1913f384ecd21e89efb0990e,pending,,text_match_multi
SHL_SONGBEN_0363,SHSRC0033,傷寒論（宋本）,songben,363.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，寸脈反浮數，尺中自濇者，必清膿血。,下利，寸脈反浮數，尺中自濇者，必清膿血。,False,[],[],"[""下利""]",[],"[""浮數""]",[],[],[],[],[],[],[],[],[],"[""反"", ""必""]",3dc547a9a3212c8aacec18dca141e107b68ae85c7948731a2b9c43e289b8a64b,pending,,text_match_multi
SHL_SONGBEN_0364,SHSRC0033,傷寒論（宋本）,songben,364.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利清穀，不可攻表，汗出必脹滿。,下利清穀，不可攻表，汗出必脹滿。,False,[],[],"[""下利清穀"", ""汗出""]",[],[],[],[],"[""不可攻""]",[],[],[],[],[],[],"[""不可"", ""必""]",20ebf4a81295d9974d951d159d07a2789f4755a9c5dfd1a838f5adeda4b55524,pending,,text_match_multi
SHL_SONGBEN_0365,SHSRC0033,傷寒論（宋本）,songben,365.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，脈沉弦者，下重也；脈大者，為未止；脈微弱數者，為欲自止，雖發熱，不死。,下利，脈沉弦者，下重也；脈大者，為未止；脈微弱數者，為欲自止，雖發熱，不死。,False,[],[],"[""下利"", ""下重"", ""發熱""]",[],"[""沉"", ""大"", ""微弱"", ""沉弦"", ""數微弱""]",[],[],[],[],[],[],[],[],[],[],a230ed567eb0821c9e404b58eeec02b14ccf477fb3bec8c44d8e1063e4002c55,pending,,text_match_multi
SHL_SONGBEN_0366,SHSRC0033,傷寒論（宋本）,songben,366.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，脈沉而遲，其人面少赤，身有微熱，下利清穀者，必鬱冒汗出而解。病人必微厥。所以然者，其面戴陽，下虛故也。,下利，脈沉而遲，其人面少赤，身有微熱，下利清穀者，必鬱冒汗出而解。病人必微厥。所以然者，其面戴陽，下虛故也。,False,[],[],"[""下利"", ""微熱"", ""下利清穀"", ""鬱冒"", ""汗出"", ""厥""]",[],"[""沉"", ""沉遲""]",[],[],[],[],"[""厥""]","[""解""]",[],[],[],"[""必""]",408a08585a23b4f7608e77b16e956c723b0a83ccacb02438e5d7e7317c9ab7c8,pending,,text_match_multi
SHL_SONGBEN_0367,SHSRC0033,傷寒論（宋本）,songben,367.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利，脈數而渴者，今自愈。設不差，必清膿血，以有熱故也。,下利，脈數而渴者，今自愈。設不差，必清膿血，以有熱故也。,False,[],[],"[""下利"", ""渴""]",[],"[""數""]",[],[],[],[],[],"[""自愈""]",[],[],[],"[""必""]",171abf3b884bf689e1d3daedc7b66f3232e071cc3bc5662dd8e8d2bf42f48b8f,pending,,text_match_multi
SHL_SONGBEN_0368,SHSRC0033,傷寒論（宋本）,songben,368.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利後脈絕，手足厥冷，晬時脈還，手足溫者生，脈不還者死。,下利後脈絕，手足厥冷，晬時脈還，手足溫者生，脈不還者死。,False,[],[],"[""下利"", ""手足厥冷"", ""手足溫""]",[],"[""絕"", ""不還""]",[],[],[],[],"[""厥""]","[""死""]",[],[],[],[],3336aa8d40320749bdb075e5fe9d574cdedc8815fa192e7d693068624c125b80,pending,,text_match_multi
SHL_SONGBEN_0369,SHSRC0033,傷寒論（宋本）,songben,369.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒下利，日十餘行，脈反實者，死。,傷寒下利，日十餘行，脈反實者，死。,False,[],[],"[""下利""]",[],"[""實""]","[""傷寒""]",[],[],[],[],"[""死""]",[],[],[],"[""反""]",e572f85a073e717b25c644325b343b88b332533ecaeedf85ab942872c2052d05,pending,,text_match_multi
SHL_SONGBEN_0370,SHSRC0033,傷寒論（宋本）,songben,370.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利清穀，裏寒外熱，汗出而厥者，通脈四逆湯主之。,下利清穀，裏寒外熱，汗出而厥者，通脈四逆湯主之。,True,"[""通脈四逆湯""]",[],"[""下利清穀"", ""汗出"", ""厥""]",[],[],[],[],[],[],"[""厥""]",[],[],[],[],"[""主之""]",c56e0f939509cd7f9cb38807a0f3bc21e97aa6cdd0364cc422fcbcad544ea93d,pending,,text_match_multi
SHL_SONGBEN_0371,SHSRC0033,傷寒論（宋本）,songben,371.0,辨厥陰病脈證並治,厥陰病,original_clause,A,熱利下重者，白頭翁湯主之。,熱利下重者，白頭翁湯主之。,True,"[""白頭翁湯""]","[{""formula_name"": ""白頭翁湯"", ""composition"": [{""herb"": ""白頭翁"", ""dose_processing"": ""二兩""}, {""herb"": ""黃檗"", ""dose_processing"": ""三兩""}, {""herb"": ""黃連"", ""dose_processing"": ""三兩""}, {""herb"": ""秦皮"", ""dose_processing"": ""三兩""}], ""preparation"": ""右四味，以水七升，煮取二升，去滓，"", ""administration"": ""溫服一升。不愈，更服一升。"", ""post_notes"": [], ""raw_text"": ""**白頭翁湯方**\n\n白頭翁<l>二兩</l>　黃檗<l>三兩</l>　黃連<l>三兩</l>　秦皮<l>三兩</l>\n\n右四味，以水七升，煮取二升，去滓，溫服一升。不愈，更服一升。""}]","[""熱利下重""]",[],[],[],[],[],[],[],[],"[""白頭翁"", ""秦皮"", ""黃檗"", ""黃連""]",[],[],"[""主之""]",50d2044cfce785acd96f5120c1635881f1d35d3b51cf0550e276c3751f05778b,pending,,text_match_multi
SHL_SONGBEN_0372,SHSRC0033,傷寒論（宋本）,songben,372.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利腹脹滿，身體疼痛者，先溫其裏，乃攻其表。溫裏宜四逆湯，攻表宜桂枝湯。,下利腹脹滿，身體疼痛者，先溫其裏，乃攻其表。溫裏宜四逆湯，攻表宜桂枝湯。,True,"[""四逆湯"", ""桂枝湯""]",[],"[""下利"", ""腹脹滿""]",[],[],[],"[""攻表"", ""溫裏""]",[],[],[],[],[],[],[],"[""宜""]",e910b3ea3cfef54a588f016e06bfa713ea7b20ce6b6e2ac045babb935d83debd,pending,,text_match_multi
SHL_SONGBEN_0373,SHSRC0033,傷寒論（宋本）,songben,373.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利欲飲水者，以有熱故也，白頭翁湯主之。,下利欲飲水者，以有熱故也，白頭翁湯主之。,True,"[""白頭翁湯""]",[],"[""下利"", ""欲飲水""]",[],[],[],[],[],[],[],[],[],[],[],"[""主之""]",6699b1fe33a038fc8f79c8e615ee19e6f422a0ffb4a58b682533a45e971472df,pending,,text_match_multi
SHL_SONGBEN_0374,SHSRC0033,傷寒論（宋本）,songben,374.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利譫語者，有燥屎也，宜小承氣湯。,下利譫語者，有燥屎也，宜小承氣湯。,True,"[""小承氣湯""]",[],"[""下利"", ""譫語"", ""燥屎""]",[],[],[],[],[],[],"[""譫語""]",[],[],[],[],"[""宜""]",6b8b4708736a4ee153a2a43c2abfa3b1a2b001e023a1c4e8d81ac693dabe3166,pending,,text_match_multi
SHL_SONGBEN_0375,SHSRC0033,傷寒論（宋本）,songben,375.0,辨厥陰病脈證並治,厥陰病,original_clause,A,下利後，更煩，按之心下濡者，為虛煩也，宜梔子豉湯。,下利後，更煩，按之心下濡者，為虛煩也，宜梔子豉湯。,True,"[""梔子豉湯""]",[],"[""下利"", ""心下濡"", ""虛煩""]",[],[],[],[],[],[],"[""虛煩""]",[],[],[],[],"[""宜""]",cb775ff5d444f427f162fbdf74a3f1140441ed103968ce51ae859d0d8015625f,pending,,text_match_multi
SHL_SONGBEN_0376,SHSRC0033,傷寒論（宋本）,songben,376.0,辨厥陰病脈證並治,厥陰病,original_clause,A,嘔家有癰膿者，不可治嘔，膿盡自愈。,嘔家有癰膿者，不可治嘔，膿盡自愈。,False,[],[],"[""嘔""]",[],[],[],[],[],[],[],"[""自愈"", ""可治""]",[],[],[],"[""不可""]",2d9901f949bcc1bed2ec6f0daa5216a38a567b5f2205a0943ee9584801a23cbd,pending,,text_match_multi
SHL_SONGBEN_0377,SHSRC0033,傷寒論（宋本）,songben,377.0,辨厥陰病脈證並治,厥陰病,original_clause,A,嘔而脈弱，小便復利，身有微熱，見厥者難治，四逆湯主之。,嘔而脈弱，小便復利，身有微熱，見厥者難治，四逆湯主之。,True,"[""四逆湯""]",[],"[""嘔"", ""小便復利"", ""微熱"", ""厥""]",[],"[""弱""]",[],[],[],[],"[""厥""]","[""難治""]",[],[],[],"[""主之""]",675cc0803575feb1dcd176f4ae0b30d50774d8c5296cb205b6b31e2c32a6820f,pending,,text_match_multi
SHL_SONGBEN_0378,SHSRC0033,傷寒論（宋本）,songben,378.0,辨厥陰病脈證並治,厥陰病,original_clause,A,乾嘔，吐涎沫，頭痛者，吳茱萸湯主之。,乾嘔，吐涎沫，頭痛者，吳茱萸湯主之。,True,"[""吳茱萸湯""]",[],"[""乾嘔"", ""吐涎沫"", ""頭痛""]",[],[],[],[],[],[],[],[],[],[],[],"[""主之""]",6cad9539c293ea6baba8458bbf07fae8c150fa670f39bd24c266fcd06a0d9bd6,pending,,text_match_multi
SHL_SONGBEN_0379,SHSRC0033,傷寒論（宋本）,songben,379.0,辨厥陰病脈證並治,厥陰病,original_clause,A,嘔而發熱者，小柴胡湯主之。,嘔而發熱者，小柴胡湯主之。,True,"[""小柴胡湯""]",[],"[""嘔"", ""發熱""]",[],[],[],[],[],[],[],[],[],[],[],"[""主之""]",da6e3054be629c3b7ced9327a81424a31ee6d85e872939f9616c6591e3071c8c,pending,,text_match_multi
SHL_SONGBEN_0380,SHSRC0033,傷寒論（宋本）,songben,380.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒，大吐、大下之，極虛，復極汗者，其人外氣怫鬱，復與之水，以發其汗，因得噦。所以然者，胃中寒冷故也。,傷寒，大吐、大下之，極虛，復極汗者，其人外氣怫鬱，復與之水，以發其汗，因得噦。所以然者，胃中寒冷故也。,False,[],[],"[""噦""]",[],[],"[""傷寒""]","[""發其汗"", ""下之""]",[],"[""下之""]","[""噦""]",[],[],[],[],[],f4b7f8c0d91bfdf7f8e7a1c4b5f852ac5f31287342e5f5fdea020d5b773fd520,pending,,text_match_multi
SHL_SONGBEN_0381,SHSRC0033,傷寒論（宋本）,songben,381.0,辨厥陰病脈證並治,厥陰病,original_clause,A,傷寒，噦而腹滿，視其前後，知何部不利，利之即愈。,傷寒，噦而腹滿，視其前後，知何部不利，利之即愈。,False,[],[],"[""噦"", ""腹滿""]",[],[],"[""傷寒""]",[],[],[],"[""噦""]","[""即愈""]",[],[],[],[],87ffeefcf6aba996e59186944892ed634e7f32ceff5f4fa5706844ca318e861e,pending,,text_match_multi
SHL_SONGBEN_0382,SHSRC0033,傷寒論（宋本）,songben,382.0,辨霍亂病脈證並治,霍亂病,original_clause,A,問曰：病有霍亂者何？答曰：嘔吐而利，此名霍亂。,問曰：病有霍亂者何？答曰：嘔吐而利，此名霍亂。,False,[],[],"[""嘔吐""]",[],[],"[""霍亂""]",[],[],[],[],[],[],[],[],[],a0ed59d41c0ffd7997996699e7276201f2f8eff855f9205db51326e797ffaa1b,pending,,text_match_multi
SHL_SONGBEN_0383,SHSRC0033,傷寒論（宋本）,songben,383.0,辨霍亂病脈證並治,霍亂病,original_clause,A,問曰：病發熱、頭痛、身疼、惡寒、吐利者，此屬何病？答曰：此名霍亂。霍亂自吐下，又利止，復更發熱也。,問曰：病發熱、頭痛、身疼、惡寒、吐利者，此屬何病？答曰：此名霍亂。霍亂自吐下，又利止，復更發熱也。,False,[],[],"[""發熱"", ""頭痛"", ""身疼"", ""惡寒"", ""吐利""]",[],[],"[""霍亂""]",[],[],[],[],[],[],[],[],"[""屬""]",eaf2eb9cb44d6071f01930878727d8496fc96da9be28135d0dfb9a77ad766264,pending,,text_match_multi
SHL_SONGBEN_0384,SHSRC0033,傷寒論（宋本）,songben,384.0,辨霍亂病脈證並治,霍亂病,original_clause,A,傷寒，其脈微濇者，本是霍亂，今是傷寒，卻四五日，至陰經上，轉入陰必利；本嘔，下利者，不可治也。欲似大便，而反失氣，仍不利者，此屬陽明也，便必鞕，十三日愈。所以然者，經盡故也。下利後，當便鞕，鞕則能食者愈。今反不能食，到後經中，頗能食，復過一經能食，過之一日當愈；不愈者，不屬陽明也。,傷寒，其脈微濇者，本是霍亂，今是傷寒，卻四五日，至陰經上，轉入陰必利；本嘔，下利者，不可治也。欲似大便，而反失氣，仍不利者，此屬陽明也，便必鞕，十三日愈。所以然者，經盡故也。下利後，當便鞕，鞕則能食者愈。今反不能食，到後經中，頗能食，復過一經能食，過之一日當愈；不愈者，不屬陽明也。,False,[],[],"[""嘔"", ""下利"", ""能食"", ""反不能食""]",[],"[""微"", ""澀微""]","[""傷寒"", ""霍亂""]",[],[],[],[],"[""愈"", ""可治""]",[],"[""四五日"", ""十三日"", ""一日""]",[],"[""不可"", ""反"", ""必"", ""屬""]",e238fba032c4471d0aaa15ed7787e58639fe9aa71e20c68632f0440cbaf86973,pending,,text_match_multi
SHL_SONGBEN_0385,SHSRC0033,傷寒論（宋本）,songben,385.0,辨霍亂病脈證並治,霍亂病,original_clause,A,惡寒脈微而復利，利止，亡血也，四逆加人參湯主之。,惡寒脈微而復利，利止，亡血也，四逆加人參湯主之。,True,"[""四逆加人參湯""]","[{""formula_name"": ""四逆加人參湯"", ""composition"": [{""herb"": ""甘草"", ""dose_processing"": ""二兩，灸""}, {""herb"": ""附子"", ""dose_processing"": ""一枚，生，去皮，破八片""}, {""herb"": ""乾薑"", ""dose_processing"": ""一兩半""}, {""herb"": ""人參"", ""dose_processing"": ""一兩""}], ""preparation"": ""右四味，以水三升，煮取一升二合，去滓，"", ""administration"": ""分溫再服。"", ""post_notes"": [], ""raw_text"": ""**四逆加人參湯方**\n\n甘草<l>二兩，灸</l>　附子<l>一枚，生，去皮，破八片</l>　乾薑<l>一兩半</l>　人參<l>一兩</l>\n\n右四味，以水三升，煮取一升二合，去滓，分溫再服。""}]","[""惡寒""]",[],"[""微""]",[],[],[],[],[],[],"[""乾薑"", ""人參"", ""甘草"", ""附子""]",[],[],"[""主之""]",3b4b43abecaafae0ce7b741ec6cabdb88b328bf7800b2cc7987e58734dfd8b8d,pending,,text_match_multi
